"acc","accept_status","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","checkbox_status","clock_backend","color_backend","compensation","coordinates","correct","correct_block_activation","correct_block_exit","correct_instructions_1_heb","correct_instructions_2_heb","correct_keyboard_response","correct_response","count_block_activation","count_block_exit","count_block_info_QA","count_cont_e_block_message","count_cont_e_block_message_heb","count_e_block_loop","count_e_block_sequence","count_end_of_experiment","count_end_of_experiment_heb","count_experiment","count_experimental_loop","count_form_consent","count_form_consent_heb","count_info_forms","count_instructions_1","count_instructions_1_heb","count_instructions_2","count_instructions_2_heb","count_keyboard_response","count_listen_message","count_logger","count_p_block_loop","count_p_block_sequence","count_p_feedback","count_p_feedback_heb","count_pause_feedback","count_pause_feedback_heb","count_personal_details_form_1","count_personal_details_form_1_heb","count_personal_details_form_2","count_personal_details_form_2_heb","count_post_loop_blank","count_practice_loop","count_pre_e_block_message","count_pre_e_block_message_heb","count_pre_p_block_message","count_pre_p_block_message_heb","count_reset_feedback","count_stimulus_image","count_stimulus_sound","count_timeout_message","count_timeout_sound","count_trial_sequence","datetime","description","disable_garbage_collection","experiment_file","experiment_path","expyriment_opengl","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","keyboard_backend","live_row","live_row_p_block_loop","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","practice","pygame_doublebuf","repeat_cycle","response","response_block_activation","response_block_exit","response_block_info_QA","response_instructions_1","response_instructions_1_heb","response_instructions_2","response_instructions_2_heb","response_keyboard_response","response_time","response_time_block_activation","response_time_block_exit","response_time_block_info_QA","response_time_instructions_1","response_time_instructions_1_heb","response_time_instructions_2","response_time_instructions_2_heb","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_age","subject_education","subject_gender","subject_handedness","subject_hebrew_native","subject_language_other","subject_nr","subject_other_native_lang","subject_parity","time_block_activation","time_block_exit","time_block_info_QA","time_cont_e_block_message","time_cont_e_block_message_heb","time_e_block_loop","time_e_block_sequence","time_end_of_experiment","time_end_of_experiment_heb","time_experiment","time_experimental_loop","time_form_consent","time_form_consent_heb","time_info_forms","time_instructions_1","time_instructions_1_heb","time_instructions_2","time_instructions_2_heb","time_keyboard_response","time_listen_message","time_logger","time_p_block_loop","time_p_block_sequence","time_p_feedback","time_p_feedback_heb","time_pause_feedback","time_pause_feedback_heb","time_personal_details_form_1","time_personal_details_form_1_heb","time_personal_details_form_2","time_personal_details_form_2_heb","time_post_loop_blank","time_practice_loop","time_pre_e_block_message","time_pre_e_block_message_heb","time_pre_p_block_message","time_pre_p_block_message_heb","time_reset_feedback","time_stimulus_image","time_stimulus_sound","time_timeout_message","time_timeout_sound","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"83.3333333333","yes","83.3333333333","1353.3125","1353.3125","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","57","57","57","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","57","57","57","57","57","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","47","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","1283","2392","76883","NA","NA","43366","NA","57430","1283","2","legacy","1024","1","44100","-16","experiment","nval","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","662138","660634","663423","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","662137","662137","628471","628467","660630","NAP perception","40","64959","48","yes","1024"
"83.6734693878","yes","83.6734693878","1345.04081633","1345.04081633","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","58","58","58","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","58","58","58","58","58","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","48","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","948","2392","76883","NA","NA","43366","NA","57430","948","2","legacy","1024","1","44100","-16","experiment","nepal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","665480","663976","666429","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","665480","665480","628471","628467","663972","NAP perception","41","65907","49","yes","1024"
"84","yes","84","1356.88","1356.88","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","59","59","59","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","59","59","59","59","59","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","49","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1937","2392","76883","NA","NA","43366","NA","57430","1937","2","legacy","1024","1","44100","-16","experiment","nefal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","668479","666974","670417","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","668478","668479","628471","628467","666971","NAP perception","42","67844","50","yes","1024"
"84.3137254902","yes","84.3137254902","1380.09803922","1380.09803922","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","60","60","60","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","60","60","60","60","60","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","50","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","2541","2392","76883","NA","NA","43366","NA","57430","2541","2","legacy","1024","1","44100","-16","experiment","spal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","672477","670973","675020","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","672476","672476","628471","628467","670969","NAP perception","43","70385","51","yes","1024"
"82.6923076923","yes","82.6923076923","1394.92307692","1394.92307692","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","61","61","61","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","61","61","61","61","61","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","51","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","2151","2392","76883","NA","NA","43366","NA","57430","2151","2","legacy","1024","1","44100","-16","experiment","nfal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","677075","675571","679227","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","677075","677075","628471","628467","675567","NAP perception","43","72536","52","yes","1024"
"83.0188679245","yes","83.0188679245","1393.18867925","1393.18867925","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","62","62","62","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","62","62","62","62","62","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","52","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","1303","2392","76883","NA","NA","43366","NA","57430","1303","2","legacy","1024","1","44100","-16","experiment","flal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","681277","679773","682582","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","681276","681276","628471","628467","679769","NAP perception","44","73839","53","yes","1024"
"83.3333333333","yes","83.3333333333","1392.68518519","1392.68518519","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","63","63","63","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","63","63","63","63","63","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","53","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","1366","2392","76883","NA","NA","43366","NA","57430","1366","2","legacy","1024","1","44100","-16","experiment","vzal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","684641","683137","686009","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","684641","684641","628471","628467","683133","NAP perception","45","75205","54","yes","1024"
"83.6363636364","yes","83.6363636364","1401.65454545","1401.65454545","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","64","64","64","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","64","64","64","64","64","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","54","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","1886","2392","76883","NA","NA","43366","NA","57430","1886","2","legacy","1024","1","44100","-16","experiment","nmal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","688076","686572","689965","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","688076","688076","628471","628467","686568","NAP perception","46","77091","55","yes","1024"
"83.9285714286","yes","83.9285714286","1398.03571429","1398.03571429","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","65","65","65","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","65","65","65","65","65","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","55","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1199","2392","76883","NA","NA","43366","NA","57430","1199","2","legacy","1024","1","44100","-16","experiment","neval","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","692020","690516","693220","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","692019","692020","628471","628467","690512","NAP perception","47","78290","56","yes","1024"
"84.2105263158","yes","84.2105263158","1408.35087719","1408.35087719","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","66","66","66","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","66","66","66","66","66","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","56","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","1986","2392","76883","NA","NA","43366","NA","57430","1986","2","legacy","1024","1","44100","-16","experiment","lval","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","695286","693782","697275","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","695285","695285","628471","628467","693778","NAP perception","48","80276","57","yes","1024"
"84.4827586207","yes","84.4827586207","1402.29310345","1402.29310345","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","67","67","67","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","67","67","67","67","67","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","57","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1057","2392","76883","NA","NA","43366","NA","57430","1057","2","legacy","1024","1","44100","-16","experiment","mezal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","699325","697821","700384","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","699325","699325","628471","628467","697817","NAP perception","49","81333","58","yes","1024"
"84.7457627119","yes","84.7457627119","1405.11864407","1405.11864407","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","68","68","68","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","68","68","68","68","68","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","58","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1569","2392","76883","NA","NA","43366","NA","57430","1569","2","legacy","1024","1","44100","-16","experiment","mesal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","702437","700934","704008","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","702437","702437","628471","628467","700930","NAP perception","50","82902","59","yes","1024"
"85","yes","85","1414.05","1414.05","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","69","69","69","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","69","69","69","69","69","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","59","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","1941","2392","76883","NA","NA","43366","NA","57430","1941","2","legacy","1024","1","44100","-16","experiment","ftal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","706060","704556","708003","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","706059","706060","628471","628467","704552","NAP perception","51","84843","60","yes","1024"
